BALANCE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,response
60000,24,-1,-1,-1,-2,390,780,0,0,780,0,0,371,default
450000,36,-1,-1,-2,-2,12050,13500,6350,11670,13551,6364,11728,1532,notdefault
20000,22,0,0,0,0,16063,14928,14012,11965,1565,2006,2011,7000,notdefault
80000,35,3,2,0,0,78317,71421,59564,56592,9,2203,3006,3005,default
60000,29,1,-1,2,-1,0,351,199,3697,351,0,3697,0,default
230000,34,0,0,0,0,167299,165568,140467,133479,8448,5785,5400,4397,notdefault
370000,45,0,0,0,0,155124,162526,168389,338660,10000,10000,10000,114000,notdefault
80000,32,-2,-2,-2,-2,3459,3789,3459,528,3789,3459,528,6918,notdefault
70000,27,0,0,0,0,42825,47047,62703,28945,5000,20000,10000,6000,notdefault
200000,37,0,0,0,0,19149,20103,21543,22765,1500,2000,1500,1200,notdefault
20000,51,0,0,0,2,5411,6279,8163,8874,1116,2000,1000,1000,notdefault
130000,31,-1,-1,-1,-1,2280,1725,3895,1500,1725,3895,1500,450,notdefault
140000,28,-1,-1,-1,2,6007,7332,7983,3277,7340,7983,0,2964,default
390000,31,-2,-2,-2,-2,6466,6266,12578,7650,6266,12581,7650,48090,notdefault
320000,42,1,2,2,0,318844,324589,320622,252323,10000,450,7025,7161,notdefault
160000,40,0,0,0,0,150451,152384,155976,157793,7000,7500,6008,5516,notdefault
100000,39,0,0,0,0,39667,40704,41718,41536,1649,1663,1471,1360,notdefault
240000,30,-1,-1,-1,-1,5354,4790,900,6849,4790,900,6849,26249,default
200000,42,-1,-1,-1,-1,326,645,586,600,645,586,600,485,notdefault
310000,40,-1,0,0,0,12295,13440,30944,31594,2000,20000,2000,2000,notdefault
320000,35,0,0,0,0,164511,177809,155421,166507,15000,34000,12000,5000,notdefault
360000,34,0,0,0,0,80540,83715,70881,53344,3933,2001,1318,1134,notdefault
50000,34,1,2,0,0,49378,48052,48573,28902,0,2033,1119,985,notdefault
20000,36,2,0,0,0,18720,18932,19543,20002,1610,1374,1215,596,default
50000,26,0,0,0,0,50604,50913,43348,10122,1924,1461,1155,400,default
380000,36,0,0,0,0,52956,63002,71599,80377,25000,11000,10000,5000,notdefault
30000,22,-1,3,2,0,31176,30408,29205,29090,0,0,1013,2400,notdefault
230000,61,-2,-2,-2,-2,1443,1443,1443,1443,1443,1443,1443,1443,notdefault
180000,55,-1,-1,-1,-1,6854,560,10600,0,560,10600,0,9510,default
90000,37,0,0,0,0,78159,82779,86905,88310,8000,7500,4000,3000,notdefault
50000,52,0,0,0,0,50557,49214,50156,20186,2283,2225,1008,757,default
80000,28,3,2,0,0,79425,77223,75075,76348,107,2563,2356,2296,default
130000,26,-2,-2,-2,-2,1815,3520,727,-173,3532,857,1000,0,default
50000,24,0,0,0,0,35084,35796,30937,19420,2090,2002,1002,238,notdefault
80000,33,1,2,0,0,83367,81409,78790,80567,0,2873,3101,3000,default
420000,36,1,-2,-1,-1,944,1819,1133,10415,1819,1143,10429,194,notdefault
30000,42,0,0,0,0,27855,30787,30128,25178,5000,5137,2189,2007,notdefault
500000,47,-2,-2,-1,-1,21376,20473,3581,18855,20473,3587,18860,146,notdefault
210000,28,-2,-2,-2,-2,15648,2008,-4291,-4291,2500,0,0,0,notdefault
250000,30,1,-2,-2,-1,0,0,0,700,0,0,700,150,notdefault
50000,26,2,2,2,2,46800,47830,48868,49470,2100,2100,1701,1,default
50000,29,0,0,2,0,6161,8998,8319,8672,3500,0,1282,1000,notdefault
200000,36,0,0,0,0,199278,201725,203794,189024,7279,8679,6300,6000,default
200000,33,-1,-1,-1,-1,1201,0,973,0,0,973,0,161,notdefault
180000,34,-2,-2,-2,-2,9531,13558,14270,11878,13606,14396,11936,12965,notdefault
50000,26,-1,0,0,0,15448,16392,18096,18425,1500,2000,1500,1200,default
60000,36,0,0,0,0,60299,44659,44291,41241,2000,3042,1433,1012,default
290000,25,0,0,0,0,57445,57025,46484,36232,2000,1800,1400,1000,notdefault
360000,45,-2,-2,-2,-2,0,700,0,0,700,0,0,1526,notdefault
280000,49,-2,-2,-2,-2,4378,-324,-324,-324,2,322,0,0,default
390000,32,-2,-1,-1,-1,1714,52856,11914,14503,53367,11978,14572,13418,notdefault
130000,30,0,0,0,0,131801,129141,132221,131743,4800,5250,5050,5700,notdefault
500000,39,0,0,0,0,146700,126765,107965,89339,4585,3789,3942,2433,notdefault
50000,31,1,2,0,0,34644,33669,19124,18117,0,1597,649,671,notdefault
280000,41,2,2,2,2,135673,138532,134813,144401,6500,0,14254,14850,notdefault
20000,30,0,0,0,0,19027,19656,18781,20632,1279,3000,6668,468,notdefault
360000,39,0,0,0,0,163150,150666,173353,156875,50122,50181,20609,30291,notdefault
220000,28,0,0,0,0,44109,32978,30415,28038,5000,13500,14000,13500,notdefault
50000,52,1,2,2,2,50757,78196,43733,85652,0,5607,16,1167,default
200000,27,-2,-2,-2,-2,4941,5555,15546,1665,5610,15616,1673,3385,notdefault
150000,26,0,0,0,2,29712,28045,31732,26989,3200,6300,0,10000,notdefault
360000,51,0,0,0,0,353200,337593,341528,350949,13806,12303,15005,13729,notdefault
150000,35,-1,-1,-1,-1,3425,9009,-3,780,9054,0,783,0,notdefault
210000,53,0,0,2,0,88680,86225,84144,86894,7350,0,4000,3153,notdefault
200000,36,0,0,0,0,103457,111541,113809,35797,10000,5000,1412,1300,notdefault
220000,28,0,0,0,0,150544,155328,156136,158416,12000,6000,6000,6000,notdefault
20000,33,1,2,2,2,17971,17399,19057,18453,0,2260,0,1600,notdefault
320000,30,2,-1,-1,-1,416,416,416,416,416,416,416,1829,notdefault
70000,47,0,0,0,0,70798,69923,66375,63639,2500,2350,2300,2360,default
200000,27,0,0,-2,-2,24635,0,0,0,0,0,0,0,notdefault
20000,28,2,-1,-1,-1,390,390,390,390,390,390,390,390,default
200000,53,-1,-1,-1,-1,5059,0,16556,0,0,16556,0,0,notdefault
40000,39,0,0,0,0,40034,36549,17431,15031,2027,1207,301,212,notdefault
340000,38,-1,-1,-2,-2,9054,1868,1135,0,1868,1144,0,0,notdefault
80000,23,1,-1,-1,-1,-24,3032,3318,1278,3056,3324,1278,2003,notdefault
100000,27,-1,2,2,0,102349,96847,58824,29336,3166,0,1330,1398,notdefault
20000,22,0,0,0,0,16439,17140,18269,38082,1279,1408,1180,1000,notdefault
300000,29,-1,0,0,0,24921,21333,16212,11304,2000,3000,0,5000,notdefault
340000,30,0,0,0,0,257884,254863,24810,27502,13000,2000,5000,3490,notdefault
70000,29,0,0,0,0,63603,65513,59389,54064,7666,3800,1200,5000,notdefault
200000,31,0,0,0,0,90708,58787,104382,91888,2768,48617,3243,3000,notdefault
230000,30,-1,-1,-1,-1,754,-441,4410,0,0,4851,0,711,notdefault
310000,29,0,0,0,-1,74955,77730,78497,72529,4000,5000,72529,5000,notdefault
210000,37,0,0,0,0,31090,58054,44624,43339,28008,15000,1552,1605,notdefault
200000,39,-1,-1,-1,-1,1543,1109,1048,1294,1109,1048,1294,0,notdefault
240000,32,0,0,0,0,240790,224497,213580,191771,6892,7866,5602,6118,notdefault
150000,44,0,0,0,0,17723,19440,14945,12966,2019,2020,2000,2000,notdefault
80000,32,0,0,0,0,22753,25046,23466,25689,3000,3000,3000,4500,notdefault
50000,51,0,0,2,2,44664,48028,46985,50484,4110,0,4600,1000,notdefault
110000,53,0,0,0,0,105435,107599,108555,106692,5400,4200,5200,3800,notdefault
60000,29,-1,-1,-1,-1,5557,7587,7058,8127,7587,8028,8127,15,notdefault
100000,41,-1,-1,-1,-1,7432,1633,2043,4830,1633,2043,4830,0,default
30000,58,0,0,0,0,19143,20168,21229,21495,1640,1700,915,800,notdefault
90000,34,-1,2,-1,-1,336,168,432,0,0,432,0,0,default
110000,37,0,0,0,0,61807,62499,62162,60605,2300,2200,2300,2200,notdefault
60000,34,2,-1,-1,0,493,240,823,683,240,823,0,240,notdefault
30000,24,-1,-1,2,-1,5857,20190,18794,6650,18794,0,6650,0,notdefault
20000,24,-1,-1,-1,-1,390,390,390,1052,390,390,1052,0,notdefault
50000,45,1,2,0,0,49768,47191,49422,49586,0,3000,1500,5000,notdefault
50000,36,0,0,0,0,44449,35238,37551,17808,2500,11000,600,500,notdefault
180000,46,0,0,0,0,60005,41223,49108,50016,3000,10000,3000,5000,notdefault
220000,45,0,0,0,0,142389,143557,142698,145875,6200,7300,7510,5000,notdefault
130000,28,0,0,0,0,113613,112867,92617,94896,5847,3413,3872,3465,notdefault
50000,23,0,0,0,0,50933,50906,48560,49826,2400,2500,2608,700,notdefault
50000,46,0,0,0,0,48095,26873,27774,28387,1500,1387,1000,980,notdefault
50000,27,-1,-1,2,-1,819,3003,1677,1177,2184,5,1180,1316,notdefault
50000,24,0,0,0,0,43638,42146,30026,29857,2200,1700,2000,1261,notdefault
310000,42,0,0,0,0,169749,172685,176630,180315,7000,6630,6379,6586,default
180000,40,0,0,0,0,78170,80559,82947,84379,4000,4000,3100,3100,notdefault
450000,44,-1,-1,-1,-1,3004,5938,3700,14327,5971,3712,14347,14903,notdefault
230000,26,0,0,0,0,42314,37735,32358,114443,1804,2713,106028,3827,notdefault
100000,35,2,0,0,2,47253,49489,53034,53568,3000,5000,2000,2000,default
20000,45,1,2,0,0,20011,10753,10853,10670,0,10600,800,0,default
230000,37,-2,-2,-2,-2,2283,50815,0,0,51315,0,0,299,notdefault
70000,27,2,2,2,3,58009,56479,63633,64500,0,8100,2500,0,default
130000,25,-1,-1,-1,0,390,390,36659,23150,780,36659,5000,5000,notdefault
200000,27,0,0,0,0,112133,116017,119576,121954,5693,7000,4362,4525,notdefault
100000,23,-1,-1,-1,0,4357,1897,4153,2972,1901,4153,1000,1990,notdefault
50000,50,0,0,0,-2,43140,43496,0,0,2500,0,0,0,notdefault
330000,34,0,0,0,0,17421,18769,17413,17769,1650,1200,510,524,notdefault
30000,54,2,2,2,2,22147,24770,26068,28842,3000,2000,3500,0,notdefault
10000,27,0,0,0,0,16944,8261,9252,9590,2296,1139,477,830,default
50000,34,0,0,0,2,42050,51328,51053,43611,10000,4100,0,900,notdefault
210000,46,1,2,0,0,5816,5579,20079,17309,13,17309,0,2310,default
80000,51,-2,-2,-2,-2,387,2120,15094,4140,2126,15094,4173,747,notdefault
100000,29,0,0,0,0,49707,48657,49699,47635,2000,2000,1691,1782,notdefault
460000,49,0,0,0,0,293429,295998,295807,291616,13200,14000,11500,10500,notdefault
230000,40,0,0,0,0,44948,45198,46244,47595,1728,3000,3040,3012,notdefault
80000,25,0,0,0,0,37325,38503,39429,24600,2100,2000,1000,700,notdefault
210000,37,0,0,-1,-1,24547,48302,4549,3085,4519,9098,3085,7300,default
260000,36,2,0,0,0,334214,310546,288566,291597,12000,11000,11000,8000,default
140000,27,0,0,0,0,16437,18848,21209,25503,3000,3000,5000,3000,notdefault
160000,43,-1,-1,-1,-1,238,0,237,-300,0,237,0,600,notdefault
20000,23,0,0,0,0,8038,9060,11600,12307,1161,2701,1204,600,default
80000,26,0,0,0,0,46802,33357,32883,29425,1903,1397,5000,1300,notdefault
160000,45,0,0,0,0,131895,132154,129237,90981,5336,4900,2807,2898,default
80000,27,1,2,2,0,81635,83465,81472,82332,3716,0,2989,3105,notdefault
50000,26,0,0,0,0,28795,28506,26868,27059,1500,1800,1400,1000,notdefault
50000,29,1,2,0,0,50845,48750,103486,50590,0,6556,3250,1563,notdefault
20000,24,-1,-1,-1,-1,10283,0,750,0,0,750,0,0,default
240000,40,-1,2,2,-2,1841,764,-13,-13,2,0,0,700,notdefault
360000,38,0,0,0,-1,47026,88355,54913,25407,48564,10072,25821,609,notdefault
230000,30,1,-2,-2,-2,0,0,0,0,0,0,0,0,default
20000,27,0,0,0,0,5635,5735,4941,4236,1186,1300,1246,264,notdefault
310000,46,-1,-1,-1,-1,12479,423,430,843,423,430,845,857,notdefault
130000,53,0,0,0,0,18614,20343,22386,24296,2343,2386,2296,1536,notdefault
130000,22,1,-2,-1,2,0,0,1485,299,0,1485,0,0,notdefault
320000,44,-1,-1,-1,-1,29227,49177,143588,82261,49619,143588,82691,44242,notdefault
210000,45,0,0,0,0,209495,213691,214177,192223,8000,10730,7100,4052,notdefault
200000,34,-2,-2,-2,-2,1740,10108,291,2515,10108,291,2515,1133,notdefault
110000,34,0,0,0,0,93039,81169,82800,107986,4500,4100,67606,4100,notdefault
190000,31,-1,3,2,-1,8121,6523,750,14724,0,0,14724,0,notdefault
70000,33,0,0,0,0,39416,40784,42791,43797,2000,3000,1718,2000,notdefault
50000,39,2,2,2,2,31063,32051,33239,33571,1800,2000,1171,0,default
300000,30,-1,-1,0,0,18468,60489,63982,124493,61200,45153,102749,186,notdefault
140000,29,0,0,0,0,60764,62782,63636,65570,3000,2500,3000,3000,notdefault
200000,32,-1,2,-1,-1,220,110,110,11946,0,110,11946,21000,default
90000,23,2,2,2,2,18168,17593,19492,18884,0,2500,0,3000,default
70000,52,0,0,0,0,103570,105991,67243,67533,3500,2777,1751,969,notdefault
180000,39,1,2,0,0,101526,101957,104317,106583,3000,4000,4000,4000,notdefault
420000,26,0,0,0,0,24434,22586,36569,28994,1500,28000,1210,303,notdefault
120000,40,2,2,2,2,58908,53306,50104,43957,1000,3000,0,5000,default
140000,27,0,0,0,2,19484,20114,16606,9609,2000,10063,0,2000,default
20000,25,0,0,0,0,14603,15661,16394,16723,1600,1300,600,1600,notdefault
50000,42,2,2,2,0,51614,52034,50151,20448,2000,39,718,800,notdefault
70000,33,0,0,0,0,71230,65305,50178,29969,2500,3108,2000,1048,default
420000,37,1,-1,0,0,6277,30512,17516,8773,31326,1150,205,15442,notdefault
120000,38,2,2,2,2,63700,65069,66450,67373,3000,3000,2600,2500,default
60000,39,0,0,2,0,56045,59524,58563,56831,5000,2000,1000,3000,notdefault
350000,29,0,0,0,0,209234,205458,200654,196308,7280,7360,8568,6600,notdefault
150000,59,-2,-2,-2,-2,11067,12367,10557,9974,12405,10557,9974,11507,notdefault
80000,22,0,0,-1,-1,37990,39400,15674,-1,2400,15674,0,0,notdefault
260000,65,0,0,0,0,225028,188891,174617,178214,8165,6500,6500,7000,notdefault
80000,27,-1,-1,2,-1,988,12922,12261,2393,12961,0,2403,407,default
150000,52,-1,3,2,0,3391,3227,1129,2034,20,802,1705,1806,default
140000,55,0,0,0,0,78314,81049,82810,83544,4000,4000,3000,3500,notdefault
180000,30,0,0,0,0,43779,44213,44561,45130,1751,1712,1894,4000,notdefault
30000,29,0,0,0,0,25167,25299,22912,14940,1414,1415,1002,200,notdefault
140000,34,0,0,0,0,15550,17780,18226,19915,2500,1500,2000,1300,notdefault
20000,23,0,0,0,0,17849,15356,17146,16319,2000,2080,2000,600,notdefault
30000,49,0,0,0,0,24885,25886,26901,27907,1215,1230,1236,798,notdefault
290000,47,0,0,0,0,244377,244394,244535,244518,10000,10000,10000,9009,notdefault
180000,44,0,0,-1,-1,20916,0,850,0,0,850,0,6881,notdefault
100000,32,0,0,0,0,70003,31545,20974,19713,2035,2004,616,2007,notdefault
130000,29,1,3,2,2,129094,125616,126531,127571,0,4500,4500,900,default
160000,33,-1,-1,-2,-2,699,0,26808,0,0,26808,0,0,default
260000,28,0,0,0,-1,26303,9408,5082,7732,5030,2025,7770,1385,notdefault
90000,27,0,0,-1,-1,4403,1995,300,0,1000,300,0,0,notdefault
210000,34,0,0,0,0,4141,5347,25064,30684,1283,20000,6071,0,notdefault
290000,27,0,0,0,0,109746,110359,108371,102628,4000,5000,6039,4000,notdefault
50000,32,2,3,2,2,39589,40160,40796,41526,1500,1600,1700,1500,default
110000,32,0,0,0,2,30852,31957,37051,36303,1906,6000,0,8000,notdefault
400000,28,-2,-2,-2,-2,1202,-14,2893,13854,0,2907,13863,13869,notdefault
20000,55,-1,3,2,0,3413,3206,2250,1500,0,0,0,0,notdefault
400000,38,-1,-1,-1,-1,3456,49709,8834,57959,50263,8834,50000,0,default
50000,36,4,3,2,0,51689,50567,48454,49843,3,0,2183,2695,notdefault
90000,32,-1,2,-1,-1,3682,3472,33784,0,0,33812,0,0,notdefault
380000,33,0,0,0,0,89842,88898,63203,44889,8000,8009,7000,6000,notdefault
80000,28,0,0,0,0,58784,55209,56626,56387,1970,2300,1352,700,notdefault
200000,31,-2,-2,-2,-2,0,950,0,1782,950,0,2422,669,notdefault
450000,37,0,0,-1,-1,457627,38692,4549,16885,1000,4549,16885,129,notdefault
150000,27,0,0,0,0,84034,81537,78407,73688,5065,20028,3152,2025,notdefault
150000,39,0,0,0,0,146736,149030,148258,106114,7027,6000,3220,3600,notdefault
80000,36,0,0,0,0,77870,79472,81757,77200,2900,3900,2750,2800,default
180000,31,0,0,0,0,176731,177490,178659,138243,6814,7756,4788,5100,notdefault
90000,43,-1,-1,2,-1,16139,7199,4367,7660,4367,9,7660,21175,notdefault
160000,26,-1,-1,-1,-1,5417,15134,15193,10845,15134,15199,10845,46397,notdefault
80000,44,0,0,0,0,10350,10993,11865,11549,1199,1461,535,700,notdefault
260000,59,0,0,0,0,258885,261183,262546,238614,10000,11000,13067,10003,notdefault
220000,49,-1,-1,-1,0,540,1148,20752,19397,1158,20752,1051,7120,notdefault
60000,24,0,0,0,0,57674,59213,60764,60070,2500,2505,2000,3003,notdefault
300000,45,0,0,0,0,193462,185703,190060,189912,6835,7542,7930,6534,notdefault
310000,27,0,0,0,0,22936,255040,241092,242850,240101,9012,8549,8324,notdefault
200000,26,0,0,0,-1,15150,16311,16900,5000,1411,1000,5000,0,notdefault
200000,34,-2,-2,-2,-2,1242,4006,941,2357,4034,945,2366,2947,notdefault
20000,58,0,0,-2,-2,12066,0,0,0,0,0,0,0,notdefault
500000,32,0,0,0,0,405490,417191,429469,431426,20000,19000,12000,9000,notdefault
220000,37,-2,-2,-2,-2,0,0,0,0,0,0,0,0,default
260000,33,-2,-2,-2,-1,134736,135593,120909,102524,6067,10000,3000,40157,notdefault
360000,34,0,0,0,-1,3187,3758,-1360,113091,1025,1361,116380,4001,notdefault
300000,31,0,0,0,0,31827,11158,1616,3658,1009,1000,2700,658,notdefault
360000,30,-2,-2,-2,-2,1246,17234,387,776,17328,388,779,814,notdefault
400000,66,0,0,0,0,279579,258070,77910,61440,10700,47000,1500,0,notdefault
360000,35,1,-2,-2,-2,0,0,0,0,0,0,0,0,notdefault
30000,35,0,0,0,0,27785,28786,26496,25098,1800,1500,1450,1500,default
20000,25,0,0,0,0,13896,12906,13983,10983,2000,2500,2000,0,default
30000,30,0,0,0,0,29965,28841,28278,28770,2000,1700,2008,2000,notdefault
220000,41,1,-2,-2,-2,-65,-65,-65,-65,0,0,0,0,default
180000,32,0,0,0,0,136055,136095,136201,136857,6400,6400,7000,5000,notdefault
280000,38,1,-1,-1,-1,4608,5393,2369,3700,5410,2380,3709,5849,notdefault
260000,44,0,0,0,0,36048,37157,38040,33882,1688,1571,1213,1253,notdefault
230000,30,0,0,0,0,62988,63056,63741,64096,2847,2303,2284,2280,notdefault
30000,28,0,0,0,0,25150,26253,27064,27884,3000,3000,2000,2000,notdefault
20000,24,0,-1,-1,0,4261,7830,17213,4781,7830,17221,1203,3178,notdefault
90000,34,-1,2,2,-2,8792,7500,0,0,0,0,0,0,notdefault
20000,42,0,0,0,-2,15610,18250,0,0,3000,0,0,0,notdefault
60000,57,0,0,0,0,20865,16590,10816,6956,1262,1003,0,1050,notdefault
10000,29,0,0,0,0,8099,9727,5732,6576,2000,3000,1104,1000,notdefault
120000,32,0,0,0,0,113869,116110,111978,112822,5498,5500,4000,4300,notdefault
90000,26,0,0,-1,0,39128,20473,1940,1940,1541,4200,0,0,notdefault
70000,25,0,0,0,0,71106,67954,68976,49145,3292,3290,1706,1759,notdefault
70000,24,2,2,-1,2,71339,69515,59878,58318,6,62343,0,4500,notdefault
40000,26,0,0,2,0,37423,40742,38582,39478,3967,0,1858,1500,notdefault
260000,33,-2,-2,-2,-2,18480,3958,-86,-86,3978,0,0,17401,default
50000,24,2,0,0,2,5524,6474,8896,7088,1500,2700,0,500,default
100000,40,0,0,0,0,92393,85345,76109,77068,3500,3500,3300,3000,notdefault
30000,24,-1,-1,-1,0,3019,1479,18860,950,1479,18881,0,4710,notdefault
20000,53,0,0,0,0,12197,13292,14362,14821,1600,1600,1000,710,notdefault
80000,43,-1,-1,-1,-1,1520,23190,0,19465,23190,0,19465,389,notdefault
80000,36,0,0,0,0,68931,67706,67017,65159,2500,3000,2244,2478,notdefault
50000,40,0,0,0,0,20831,21592,22571,23024,1400,1360,810,2900,default
500000,45,-1,-1,-1,-1,102690,15518,18909,31449,15599,19001,31603,8289,notdefault
140000,37,0,0,0,0,135134,139178,139900,109665,6703,6120,4015,4042,notdefault
50000,27,0,0,0,2,11231,6482,8799,8033,2000,5000,0,1000,notdefault
10000,35,0,0,0,0,9159,10004,9722,10044,1160,1139,1241,345,notdefault
100000,29,2,2,-2,-2,1526,0,0,0,0,0,0,0,notdefault
250000,27,0,0,0,-1,4883,3090,1404,5208,2500,1000,5208,54000,notdefault
50000,27,2,2,0,0,51042,48878,47884,29506,0,2354,1410,1500,default
50000,25,-1,-1,2,-1,13572,17983,15590,10610,5000,200,10610,0,notdefault
100000,27,0,0,0,0,100591,101568,64480,0,3749,2782,0,0,notdefault
310000,47,-1,0,0,0,2257,5202,6495,5781,3000,3000,1000,4000,notdefault
50000,31,2,0,0,0,49804,28662,29476,4011,2000,1500,1000,1000,notdefault
100000,40,0,0,0,-2,37596,23808,0,0,1000,0,0,0,notdefault
80000,23,-1,-1,-1,-1,390,390,390,390,390,390,390,390,notdefault
80000,52,2,0,0,-1,82198,80531,42334,39137,3543,1139,40003,2000,notdefault
30000,41,1,2,2,2,8055,9263,8973,10337,1500,0,1675,0,default
30000,26,3,2,2,2,8893,8601,10862,11485,0,2405,1100,0,default
200000,42,-1,0,0,0,2753,4520,7151,9641,3006,5019,5013,10007,notdefault
80000,57,-1,-1,-1,-2,3072,2856,0,0,2856,0,0,0,notdefault
150000,28,0,0,0,0,3558,4725,2980,3234,2000,1000,2234,0,notdefault
130000,24,0,0,0,0,10071,50961,44362,43359,46034,1800,1659,1200,notdefault
50000,55,0,0,0,0,25330,25894,26866,26673,1745,1717,914,1000,notdefault
50000,61,2,-1,-1,-1,390,390,390,390,390,390,390,390,default
500000,35,-2,-2,-2,-2,35757,22370,7303,19436,22372,7364,19445,45604,notdefault
360000,30,-2,-1,2,2,0,1000,1000,0,1000,0,0,0,notdefault
180000,38,2,2,0,0,21564,20939,22182,12382,0,2100,200,0,default
20000,54,0,0,2,2,9777,10140,9360,9833,2000,1000,1000,0,notdefault
20000,44,-2,-2,-2,-2,1822,2872,2712,2882,2890,2720,2890,9263,notdefault
50000,45,0,0,0,0,40650,42718,45047,45632,2850,3160,1740,1748,notdefault
10000,50,2,2,7,7,2400,2400,2400,2400,0,0,0,0,default
80000,25,-1,-1,2,-1,550,1606,1422,2685,1606,4,2693,1395,notdefault
60000,28,1,2,0,0,47262,46226,47557,48464,0,2100,2000,2000,notdefault
220000,38,1,2,2,0,171784,177468,173233,176859,10000,0,8000,10000,notdefault
180000,47,0,0,0,0,174648,104179,84940,65613,5000,13000,3000,2700,notdefault
330000,29,0,0,0,0,25131,16610,17586,12580,1200,1157,1331,4005,notdefault
50000,31,1,2,0,0,51203,50110,51066,50737,0,2100,1800,1900,notdefault
230000,53,2,2,-2,-2,1350,0,0,0,0,0,0,0,notdefault
300000,36,-2,-2,-2,-2,230,469,899,0,469,899,0,0,notdefault
180000,46,1,2,2,2,82505,86302,84020,97554,6000,0,15000,0,notdefault
240000,55,-1,0,0,-2,80199,82300,0,0,3900,0,0,0,notdefault
50000,63,2,2,2,2,51432,50316,50866,48194,0,3600,0,3000,notdefault
110000,56,0,0,0,0,93983,88777,82501,54458,3371,2636,1883,1584,notdefault
110000,31,1,2,5,4,76817,89765,87486,90126,15200,0,5000,7000,notdefault
210000,38,1,-2,-1,0,-9,-9,1739,1739,0,1748,0,800,default
20000,23,-1,-1,-1,-1,1174,1283,0,2616,1283,0,2616,600,default
470000,57,0,0,0,0,83852,85008,83882,66207,3477,4100,2022,2100,notdefault
50000,28,0,0,0,0,46096,25370,26331,24749,1442,1403,1000,919,notdefault
260000,51,1,-1,-1,-1,0,2000,558,218,2000,558,218,0,notdefault
180000,38,0,0,0,0,151031,152510,151651,159019,7011,5657,10372,5000,notdefault
250000,27,2,3,2,2,324204,308506,294198,278964,5000,6000,5000,9600,notdefault
80000,29,0,0,0,0,24822,25824,26605,27920,1720,1500,1762,1200,notdefault
80000,23,1,-1,2,-1,-12,2321,60,5182,2333,0,5182,0,notdefault
140000,24,0,0,2,2,6265,7300,1934,0,2198,5,0,0,default
110000,26,0,0,0,0,58301,57861,47409,47743,2179,2191,1525,18236,notdefault
